,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
982,0.0526315789474,0.765432098765,0.234042553191,0.0514018691589,0.2,0.166666666667,0.217948717949,0.154208754209,0.917808219178,0.425925925926,0.706896551724,0.5
983,0.210526315789,0.691358024691,0.510638297872,0.168224299065,0.181818181818,0.24358974359,0.239316239316,0.241750841751,0.794520547945,0.425925925926,0.603448275862,0.5
984,0.526315789474,0.271604938272,0.489361702128,0.0467289719626,0.490909090909,0.782051282051,0.547008547009,0.362962962963,0.835616438356,0.555555555556,0.413793103448,0.333333333333
985,0.289473684211,0.814814814815,0.234042553191,0.0607476635514,0.618181818182,0.346153846154,0.431623931624,0.383164983165,0.808219178082,0.555555555556,0.362068965517,0.5
986,0.657894736842,0.493827160494,0.425531914894,0.219626168224,0.690909090909,0.538461538462,0.598290598291,0.470707070707,0.397260273973,0.481481481481,0.327586206897,0.5
987,0.657894736842,0.543209876543,0.425531914894,0.214953271028,0.672727272727,0.551282051282,0.606837606838,0.470707070707,0.397260273973,0.425925925926,0.327586206897,0.5
988,0.526315789474,0.271604938272,0.489361702128,0.0467289719626,0.490909090909,0.782051282051,0.547008547009,0.362962962963,0.835616438356,0.555555555556,0.413793103448,0.333333333333
989,0.736842105263,0.493827160494,0.617021276596,0.38785046729,0.363636363636,0.0769230769231,0.410256410256,0.430303030303,0.315068493151,0.296296296296,0.620689655172,0.666666666667
990,0.973684210526,0.197530864198,0.595744680851,0.130841121495,0.436363636364,0.5,0.521367521368,0.410101010101,0.164383561644,0.314814814815,0.310344827586,0.5
991,0.868421052632,0.444444444444,0.723404255319,0.0327102803738,0.545454545455,0.0641025641026,0.205128205128,0.490909090909,0.424657534247,0.740740740741,0.310344827586,0.166666666667
992,0.421052631579,0.41975308642,0.36170212766,0.682242990654,0.6,0.935897435897,0.837606837607,0.679461279461,0.493150684932,0.314814814815,0.258620689655,0.333333333333
993,0.552631578947,0.395061728395,0.170212765957,0.0327102803738,0.545454545455,0.0897435897436,0.175213675214,0.463973063973,0.753424657534,0.462962962963,0.293103448276,0.166666666667
994,0.973684210526,0.246913580247,0.553191489362,0.0560747663551,0.436363636364,0.282051282051,0.709401709402,0.571717171717,0.575342465753,0.611111111111,0.189655172414,0.5
995,0.763157894737,0.469135802469,0.510638297872,0.0467289719626,0.545454545455,0.320512820513,0.568376068376,0.376430976431,0.301369863014,0.425925925926,0.362068965517,0.5
996,0.289473684211,0.444444444444,0.510638297872,0.0327102803738,0.545454545455,0.0512820512821,0.034188034188,0.356228956229,0.630136986301,0.759259259259,0.344827586207,0.333333333333
997,0.315789473684,0.395061728395,0.36170212766,0.429906542056,0.836363636364,0.397435897436,0.559829059829,0.639057239057,0.657534246575,0.462962962963,0.189655172414,0.5
998,0.815789473684,0.395061728395,0.425531914894,0.78738317757,0.727272727273,0.525641025641,0.696581196581,0.847811447811,0.301369863014,0.518518518519,0.137931034483,0.5
1000,0.815789473684,0.271604938272,0.553191489362,0.0560747663551,0.618181818182,0.179487179487,0.269230769231,0.437037037037,0.438356164384,0.425925925926,0.241379310345,0.666666666667
1001,0.394736842105,0.493827160494,0.659574468085,0.289719626168,0.527272727273,0.75641025641,0.833333333333,0.544781144781,0.356164383562,0.444444444444,0.172413793103,0.333333333333
1002,0.394736842105,0.493827160494,0.702127659574,0.303738317757,0.527272727273,0.74358974359,0.854700854701,0.544781144781,0.356164383562,0.425925925926,0.172413793103,0.5
1003,0.526315789474,0.395061728395,0.617021276596,0.0327102803738,0.854545454545,0.205128205128,0.491452991453,0.383164983165,0.657534246575,0.481481481481,0.344827586207,0.666666666667
1004,0.236842105263,0.691358024691,0.340425531915,0.126168224299,0.4,0.487179487179,0.564102564103,0.268686868687,0.698630136986,0.611111111111,0.5,0.5
1005,0.447368421053,0.246913580247,0.382978723404,0.126168224299,0.509090909091,0.205128205128,0.299145299145,0.396632996633,0.808219178082,0.777777777778,0.413793103448,0.5
1006,0.236842105263,0.691358024691,0.340425531915,0.126168224299,0.4,0.487179487179,0.564102564103,0.268686868687,0.698630136986,0.611111111111,0.5,0.5
1008,0.447368421053,0.345679012346,0.574468085106,0.0280373831776,0.781818181818,0.551282051282,0.760683760684,0.396632996633,0.739726027397,0.611111111111,0.327586206897,0.666666666667
1009,0.894736842105,0.172839506173,0.617021276596,0.0327102803738,0.709090909091,0.384615384615,0.534188034188,0.396632996633,0.342465753425,0.314814814815,0.362068965517,0.5
1010,0.710526315789,0.197530864198,0.723404255319,0.0373831775701,0.490909090909,0.294871794872,0.376068376068,0.410101010101,0.383561643836,0.981481481481,0.327586206897,0.5
1011,0.736842105263,0.197530864198,0.659574468085,0.0514018691589,0.581818181818,0.74358974359,0.649572649573,0.410101010101,0.561643835616,0.814814814815,0.48275862069,0.666666666667
1012,0.894736842105,0.197530864198,0.808510638298,0.0514018691589,0.745454545455,0.371794871795,0.32905982906,0.484175084175,0.438356164384,0.351851851852,0.327586206897,0.5
1013,0.342105263158,0.41975308642,0.787234042553,0.514018691589,0.581818181818,0.769230769231,0.807692307692,0.652525252525,0.493150684932,0.518518518519,0.189655172414,0.333333333333
1015,0.710526315789,0.765432098765,0.255319148936,0.102803738318,0.363636363636,0.217948717949,0.393162393162,0.369696969697,0.27397260274,0.12962962963,0.310344827586,0.333333333333
1017,0.710526315789,0.197530864198,0.723404255319,0.0373831775701,0.490909090909,0.294871794872,0.376068376068,0.410101010101,0.383561643836,0.981481481481,0.327586206897,0.5
1018,0.578947368421,0.246913580247,0.68085106383,0.0373831775701,0.527272727273,0.576923076923,0.581196581197,0.302356902357,0.164383561644,0.166666666667,0.362068965517,0.5
1019,0.894736842105,0.148148148148,0.340425531915,0.0420560747664,0.6,0.692307692308,0.717948717949,0.504377104377,0.520547945205,0.740740740741,0.189655172414,0.5
1020,0.973684210526,0.296296296296,0.68085106383,0.0420560747664,0.454545454545,0.423076923077,0.444444444444,0.362962962963,0.383561643836,0.5,0.51724137931,0.666666666667
1021,0.973684210526,0.296296296296,0.68085106383,0.0420560747664,0.454545454545,0.423076923077,0.444444444444,0.362962962963,0.383561643836,0.5,0.51724137931,0.666666666667
1022,0.5,0.271604938272,0.468085106383,0.301401869159,0.0545454545455,0.666666666667,0.713675213675,0.430303030303,0.575342465753,0.277777777778,0.465517241379,0.833333333333
1023,0.710526315789,0.271604938272,0.595744680851,0.467289719626,0.8,0.589743589744,0.653846153846,0.612121212121,0.41095890411,0.296296296296,0.362068965517,0.5
1025,0.342105263158,0.172839506173,0.765957446809,0.0467289719626,0.418181818182,0.461538461538,0.435897435897,0.396632996633,0.753424657534,0.537037037037,0.224137931034,0.5
1026,0.447368421053,0.148148148148,0.723404255319,0.0467289719626,0.472727272727,0.576923076923,0.508547008547,0.396632996633,0.671232876712,0.537037037037,0.310344827586,0.5
1028,0.552631578947,0.395061728395,0.531914893617,0.0420560747664,0.654545454545,0.628205128205,0.457264957265,0.470707070707,0.794520547945,0.685185185185,0.344827586207,0.666666666667
1030,0.578947368421,0.296296296296,0.659574468085,0.0700934579439,0.690909090909,0.282051282051,0.619658119658,0.517845117845,0.890410958904,0.740740740741,0.362068965517,0.5
1031,0.342105263158,0.641975308642,0.404255319149,0.327102803738,0.563636363636,0.551282051282,0.901709401709,0.564983164983,0.712328767123,0.740740740741,0.275862068966,0.5
1032,0.578947368421,0.543209876543,0.553191489362,0.289719626168,0.709090909091,0.544871794872,0.910256410256,0.679461279461,0.904109589041,0.777777777778,0.310344827586,0.5
1033,0.578947368421,0.543209876543,0.553191489362,0.289719626168,0.709090909091,0.544871794872,0.910256410256,0.679461279461,0.904109589041,0.777777777778,0.310344827586,0.5
1037,0.578947368421,0.962962962963,0.297872340426,0.252336448598,0.509090909091,0.115384615385,0.239316239316,0.571717171717,0.520547945205,0.62962962963,0.224137931034,0.333333333333
1038,0.578947368421,0.172839506173,0.510638297872,0.219626168224,0.327272727273,0.397435897436,0.354700854701,0.551515151515,0.739726027397,0.555555555556,0.155172413793,0.666666666667
1039,0.684210526316,0.222222222222,0.510638297872,0.0373831775701,0.345454545455,0.141025641026,0.346153846154,0.315824915825,0.301369863014,0.962962962963,0.448275862069,0.333333333333
1041,0.736842105263,0.481481481481,0.425531914894,0.018691588785,0.418181818182,0.217948717949,0.230769230769,0.329292929293,0.246575342466,0.62962962963,0.396551724138,0.333333333333
1043,0.684210526316,0.617283950617,0.808510638298,0.880841121495,0.581818181818,0.679487179487,0.948717948718,0.935353535354,0.164383561644,0.333333333333,0.0689655172414,0.333333333333
1044,0.605263157895,0.320987654321,0.574468085106,0.0467289719626,0.6,0.269230769231,0.311965811966,0.356228956229,0.452054794521,0.481481481481,0.431034482759,0.666666666667
1045,0.631578947368,0.172839506173,0.63829787234,0.0654205607477,0.618181818182,0.282051282051,0.303418803419,0.410101010101,0.424657534247,0.425925925926,0.362068965517,0.333333333333
1046,0.421052631579,0.271604938272,0.0,0.0327102803738,0.545454545455,0.269230769231,0.367521367521,0.443771043771,0.630136986301,0.425925925926,0.275862068966,0.333333333333
1047,0.552631578947,0.567901234568,0.893617021277,0.0514018691589,0.236363636364,0.0384615384615,0.17094017094,0.315824915825,0.328767123288,0.388888888889,0.344827586207,0.333333333333
1048,0.894736842105,0.79012345679,0.595744680851,0.0233644859813,0.4,0.166666666667,0.230769230769,0.423569023569,0.27397260274,0.388888888889,0.137931034483,0.333333333333
1049,0.315789473684,0.716049382716,0.553191489362,0.191588785047,0.345454545455,0.435897435897,0.405982905983,0.261952861953,0.657534246575,0.740740740741,0.724137931034,0.5
1050,0.631578947368,0.395061728395,0.510638297872,0.322429906542,0.581818181818,0.346153846154,0.559829059829,0.612121212121,0.369863013699,0.592592592593,0.103448275862,0.333333333333
1052,0.710526315789,0.518518518519,0.68085106383,0.0327102803738,0.345454545455,0.205128205128,0.277777777778,0.248484848485,0.219178082192,0.314814814815,0.5,0.333333333333
1054,0.552631578947,0.567901234568,0.893617021277,0.0514018691589,0.236363636364,0.0384615384615,0.17094017094,0.315824915825,0.328767123288,0.388888888889,0.344827586207,0.333333333333
1055,0.973684210526,0.444444444444,0.659574468085,0.0747663551402,0.6,0.346153846154,0.384615384615,0.470707070707,0.178082191781,0.407407407407,0.275862068966,0.333333333333
1056,0.684210526316,0.320987654321,0.510638297872,0.0280373831776,0.8,0.307692307692,0.384615384615,0.403367003367,0.931506849315,0.462962962963,0.396551724138,0.5
1058,0.684210526316,0.320987654321,0.510638297872,0.0280373831776,0.8,0.307692307692,0.384615384615,0.403367003367,0.931506849315,0.462962962963,0.396551724138,0.5
1060,0.815789473684,0.444444444444,0.553191489362,0.0654205607477,0.690909090909,0.358974358974,0.42735042735,0.329292929293,0.356164383562,0.925925925926,0.551724137931,0.666666666667
1061,0.552631578947,0.320987654321,0.382978723404,0.322429906542,0.981818181818,0.551282051282,0.700854700855,0.639057239057,0.698630136986,0.611111111111,0.172413793103,0.333333333333
1065,0.894736842105,0.345679012346,0.595744680851,0.663551401869,0.690909090909,0.384615384615,0.448717948718,0.881481481481,0.534246575342,0.518518518519,0.224137931034,0.333333333333
1066,0.394736842105,0.543209876543,0.872340425532,0.228971962617,0.581818181818,0.769230769231,0.645299145299,0.477441077441,0.342465753425,0.425925925926,0.120689655172,0.5
1067,0.684210526316,0.271604938272,0.510638297872,0.0934579439252,0.381818181818,0.397435897436,0.444444444444,0.349494949495,0.369863013699,0.5,0.465517241379,0.666666666667
1069,0.526315789474,0.296296296296,0.553191489362,0.0420560747664,0.272727272727,0.461538461538,0.538461538462,0.403367003367,0.712328767123,0.62962962963,0.448275862069,0.5
1070,0.815789473684,0.716049382716,0.468085106383,0.0467289719626,0.436363636364,0.384615384615,0.619658119658,0.329292929293,0.232876712329,0.611111111111,0.5,0.666666666667
1071,0.894736842105,0.345679012346,0.595744680851,0.663551401869,0.690909090909,0.384615384615,0.448717948718,0.881481481481,0.534246575342,0.518518518519,0.224137931034,0.333333333333
1072,0.868421052632,0.518518518519,0.489361702128,0.397196261682,0.363636363636,0.333333333333,0.41452991453,0.551515151515,0.178082191781,0.333333333333,0.431034482759,0.666666666667
1073,0.736842105263,0.641975308642,0.425531914894,0.345794392523,0.581818181818,0.294871794872,0.730769230769,0.538047138047,0.191780821918,0.462962962963,0.431034482759,0.333333333333
1075,0.394736842105,0.79012345679,0.191489361702,0.121495327103,0.309090909091,0.333333333333,0.440170940171,0.221548821549,0.534246575342,0.592592592593,0.741379310345,0.666666666667
1076,0.684210526316,0.493827160494,0.489361702128,0.331775700935,0.581818181818,0.512820512821,0.679487179487,0.692929292929,0.739726027397,0.685185185185,0.293103448276,0.5
1077,0.763157894737,0.444444444444,0.723404255319,0.0327102803738,0.381818181818,0.525641025641,0.474358974359,0.490909090909,0.479452054795,0.796296296296,0.275862068966,0.333333333333
1078,0.421052631579,0.444444444444,0.510638297872,0.733644859813,0.636363636364,0.692307692308,0.752136752137,0.894949494949,0.904109589041,0.37037037037,0.241379310345,0.333333333333
1079,0.368421052632,0.641975308642,0.404255319149,0.261682242991,0.545454545455,0.346153846154,0.880341880342,0.544781144781,0.630136986301,0.574074074074,0.293103448276,0.5
1080,0.5,0.172839506173,0.489361702128,0.191588785047,0.781818181818,0.371794871795,0.41452991453,0.571717171717,0.821917808219,0.314814814815,0.103448275862,0.666666666667
1081,0.368421052632,0.469135802469,0.31914893617,0.242990654206,0.4,0.641025641026,0.57264957265,0.531313131313,0.616438356164,0.296296296296,0.172413793103,0.5
1082,0.368421052632,0.469135802469,0.31914893617,0.242990654206,0.4,0.641025641026,0.57264957265,0.531313131313,0.616438356164,0.296296296296,0.172413793103,0.5
1083,0.657894736842,0.296296296296,0.574468085106,0.764018691589,0.581818181818,0.525641025641,0.722222222222,0.834343434343,0.27397260274,0.37037037037,0.137931034483,0.5
1084,0.368421052632,0.37037037037,0.234042553191,0.210280373832,0.345454545455,0.346153846154,0.517094017094,0.477441077441,0.72602739726,0.203703703704,0.293103448276,0.666666666667
1086,0.0789473684211,0.395061728395,0.744680851064,0.14953271028,0.2,0.24358974359,0.457264957265,0.329292929293,0.986301369863,0.5,0.48275862069,0.833333333333
1087,0.552631578947,0.395061728395,0.468085106383,0.0327102803738,0.381818181818,0.474358974359,0.435897435897,0.329292929293,0.465753424658,0.37037037037,0.48275862069,0.833333333333
1088,0.657894736842,0.296296296296,0.574468085106,0.764018691589,0.581818181818,0.525641025641,0.722222222222,0.834343434343,0.27397260274,0.37037037037,0.137931034483,0.5
1089,0.552631578947,0.222222222222,0.489361702128,0.158878504673,0.327272727273,0.192307692308,0.452991452991,0.423569023569,0.493150684932,0.314814814815,0.379310344828,0.666666666667
1091,0.605263157895,0.320987654321,0.531914893617,0.64953271028,0.581818181818,0.423076923077,0.67094017094,0.746801346801,0.301369863014,0.462962962963,0.0862068965517,0.5
1092,0.578947368421,0.320987654321,0.63829787234,0.0280373831776,0.963636363636,0.282051282051,0.576923076923,0.383164983165,0.808219178082,0.388888888889,0.379310344828,0.5
1093,0.921052631579,0.222222222222,0.446808510638,0.285046728972,0.4,0.346153846154,0.474358974359,0.497643097643,0.369863013699,0.185185185185,0.379310344828,0.666666666667
1094,0.657894736842,0.395061728395,0.446808510638,0.364485981308,0.527272727273,0.641025641026,0.692307692308,0.618855218855,0.356164383562,0.185185185185,0.0689655172414,0.333333333333
1096,0.421052631579,0.493827160494,0.340425531915,0.383177570093,0.436363636364,0.538461538462,0.504273504274,0.571717171717,0.671232876712,0.277777777778,0.310344827586,0.5
1097,0.368421052632,0.37037037037,0.234042553191,0.210280373832,0.345454545455,0.346153846154,0.517094017094,0.477441077441,0.72602739726,0.203703703704,0.293103448276,0.666666666667
1098,0.421052631579,0.518518518519,0.31914893617,0.467289719626,0.418181818182,0.384615384615,0.423076923077,0.612121212121,0.657534246575,0.222222222222,0.293103448276,0.5
1100,0.368421052632,0.469135802469,0.31914893617,0.242990654206,0.4,0.641025641026,0.57264957265,0.531313131313,0.616438356164,0.296296296296,0.172413793103,0.5
1101,0.368421052632,0.222222222222,0.68085106383,0.102803738318,0.218181818182,0.551282051282,0.367521367521,0.248484848485,0.602739726027,0.388888888889,0.586206896552,0.5
1102,0.368421052632,0.197530864198,0.63829787234,0.0467289719626,0.309090909091,0.730769230769,0.542735042735,0.288888888889,0.835616438356,0.574074074074,0.51724137931,0.333333333333
1103,0.789473684211,0.518518518519,0.617021276596,0.285046728972,0.363636363636,0.0512820512821,0.410256410256,0.450505050505,0.397260273973,0.37037037037,0.396551724138,0.333333333333
1105,0.157894736842,0.592592592593,0.744680851064,0.200934579439,0.218181818182,0.294871794872,0.726495726496,0.342760942761,0.931506849315,0.5,0.534482758621,0.666666666667
1106,0.0789473684211,0.395061728395,0.744680851064,0.14953271028,0.2,0.24358974359,0.457264957265,0.329292929293,0.986301369863,0.5,0.48275862069,0.833333333333
1107,0.605263157895,0.716049382716,0.106382978723,0.0654205607477,0.236363636364,0.320512820513,0.282051282051,0.214814814815,0.643835616438,0.685185185185,0.724137931034,0.666666666667
1108,0.315789473684,0.518518518519,0.36170212766,0.0514018691589,0.145454545455,0.141025641026,0.235042735043,0.147474747475,0.520547945205,0.537037037037,0.724137931034,0.666666666667
1110,0.605263157895,0.716049382716,0.106382978723,0.0654205607477,0.236363636364,0.320512820513,0.282051282051,0.214814814815,0.643835616438,0.685185185185,0.724137931034,0.666666666667
1111,0.815789473684,0.246913580247,0.574468085106,0.0327102803738,0.436363636364,0.166666666667,0.320512820513,0.275420875421,0.315068493151,0.722222222222,0.637931034483,0.5
1112,0.421052631579,0.345679012346,0.510638297872,0.532710280374,0.672727272727,0.679487179487,0.666666666667,0.753535353535,0.945205479452,0.407407407407,0.258620689655,0.5
1113,0.657894736842,0.246913580247,0.63829787234,0.0467289719626,0.563636363636,0.25641025641,0.346153846154,0.443771043771,0.616438356164,0.407407407407,0.396551724138,0.333333333333
1115,0.552631578947,0.172839506173,0.595744680851,0.0747663551402,0.563636363636,0.397435897436,0.320512820513,0.383164983165,0.41095890411,0.314814814815,0.344827586207,0.833333333333
1116,0.263157894737,0.827160493827,0.063829787234,0.0373831775701,0.436363636364,0.115384615385,0.183760683761,0.342760942761,0.630136986301,0.555555555556,0.362068965517,0.333333333333
1117,0.842105263158,0.913580246914,0.510638297872,0.359813084112,0.381818181818,0.397435897436,0.833333333333,0.706397306397,0.657534246575,0.777777777778,0.224137931034,0.333333333333
1118,0.236842105263,0.827160493827,0.063829787234,0.0373831775701,0.436363636364,0.115384615385,0.183760683761,0.342760942761,0.630136986301,0.555555555556,0.362068965517,0.333333333333
1120,0.473684210526,0.0617283950617,0.468085106383,0.551401869159,0.636363636364,0.410256410256,0.363247863248,0.733333333333,0.972602739726,0.425925925926,0.137931034483,0.5
1121,0.289473684211,0.79012345679,0.425531914894,0.0467289719626,0.563636363636,0.358974358974,0.410256410256,0.403367003367,0.465753424658,0.481481481481,0.293103448276,0.5
1122,0.447368421053,0.41975308642,0.617021276596,0.0397196261682,0.436363636364,0.487179487179,0.290598290598,0.268686868687,0.712328767123,0.333333333333,0.51724137931,0.666666666667
1126,0.421052631579,0.0864197530864,0.404255319149,0.0630841121495,0.4,0.910256410256,0.619658119658,0.127272727273,0.397260273973,0.0555555555556,0.775862068966,0.666666666667
1127,0.394736842105,0.111111111111,0.404255319149,0.245327102804,0.472727272727,0.282051282051,0.333333333333,0.329292929293,0.547945205479,0.185185185185,0.620689655172,0.666666666667
1128,0.210526315789,0.0493827160494,0.36170212766,0.0327102803738,0.563636363636,0.24358974359,0.337606837607,0.383164983165,0.602739726027,0.444444444444,0.189655172414,0.333333333333
1129,0.789473684211,0.41975308642,0.404255319149,0.219626168224,0.272727272727,0.397435897436,0.410256410256,0.315824915825,0.315068493151,0.185185185185,0.586206896552,0.666666666667
1130,0.526315789474,0.296296296296,0.382978723404,0.0280373831776,0.581818181818,0.435897435897,0.589743589744,0.437037037037,0.493150684932,0.388888888889,0.120689655172,0.5
1131,0.526315789474,0.37037037037,0.510638297872,0.158878504673,0.563636363636,0.282051282051,0.457264957265,0.490909090909,0.506849315068,0.555555555556,0.224137931034,0.5
1132,0.5,0.765432098765,0.446808510638,0.642523364486,0.490909090909,0.333333333333,0.602564102564,0.787205387205,0.465753424658,0.592592592593,0.120689655172,0.333333333333
1133,1.0,0.345679012346,0.68085106383,0.0794392523364,0.672727272727,0.320512820513,0.397435897436,0.463973063973,0.219178082192,0.388888888889,0.275862068966,0.333333333333
1134,0.657894736842,0.814814814815,0.510638297872,0.191588785047,0.472727272727,0.217948717949,0.452991452991,0.551515151515,0.575342465753,0.37037037037,0.344827586207,0.333333333333
1135,0.473684210526,0.41975308642,0.510638297872,0.572429906542,0.581818181818,0.358974358974,0.598290598291,0.773737373737,0.835616438356,0.462962962963,0.189655172414,0.5
1136,0.289473684211,0.444444444444,0.68085106383,0.214953271028,0.2,0.871794871795,0.67094017094,0.288888888889,0.780821917808,0.333333333333,0.672413793103,0.833333333333
1137,0.315789473684,0.567901234568,0.574468085106,0.364485981308,0.272727272727,0.871794871795,0.636752136752,0.423569023569,0.808219178082,0.333333333333,0.568965517241,0.833333333333
1143,0.605263157895,0.395061728395,0.425531914894,0.0467289719626,0.581818181818,0.320512820513,0.470085470085,0.416835016835,0.575342465753,0.425925925926,0.362068965517,0.333333333333
1144,0.605263157895,0.41975308642,0.468085106383,0.0420560747664,0.563636363636,0.320512820513,0.474358974359,0.416835016835,0.58904109589,0.407407407407,0.362068965517,0.333333333333
1145,0.5,0.592592592593,0.170212765957,0.322429906542,0.454545454545,0.884615384615,0.863247863248,0.591919191919,0.424657534247,0.351851851852,0.0862068965517,0.333333333333
1148,0.552631578947,0.222222222222,0.574468085106,0.238317757009,0.163636363636,0.346153846154,0.384615384615,0.450505050505,0.506849315068,0.5,0.413793103448,0.5
1149,0.473684210526,0.41975308642,0.276595744681,0.308411214953,0.4,0.75641025641,0.850427350427,0.544781144781,0.424657534247,0.240740740741,0.189655172414,0.333333333333
1150,0.526315789474,0.592592592593,0.148936170213,0.327102803738,0.472727272727,0.858974358974,0.846153846154,0.591919191919,0.41095890411,0.333333333333,0.0862068965517,0.333333333333
1151,0.5,0.592592592593,0.170212765957,0.322429906542,0.454545454545,0.884615384615,0.863247863248,0.591919191919,0.424657534247,0.351851851852,0.0862068965517,0.333333333333
1154,0.789473684211,0.197530864198,0.425531914894,0.196261682243,0.381818181818,0.448717948718,0.641025641026,0.645791245791,0.876712328767,0.407407407407,0.103448275862,0.166666666667
1155,0.710526315789,0.617283950617,0.553191489362,0.0700934579439,0.327272727273,0.307692307692,0.645299145299,0.490909090909,0.808219178082,0.481481481481,0.362068965517,0.166666666667
1156,0.763157894737,0.543209876543,0.404255319149,0.759345794393,0.690909090909,0.269230769231,0.487179487179,0.854545454545,0.452054794521,0.296296296296,0.103448275862,0.5
1157,0.763157894737,0.543209876543,0.404255319149,0.759345794393,0.690909090909,0.269230769231,0.487179487179,0.854545454545,0.452054794521,0.296296296296,0.103448275862,0.5
1159,0.763157894737,0.543209876543,0.404255319149,0.759345794393,0.690909090909,0.269230769231,0.487179487179,0.854545454545,0.452054794521,0.296296296296,0.103448275862,0.5
1161,0.763157894737,0.543209876543,0.404255319149,0.759345794393,0.690909090909,0.269230769231,0.487179487179,0.854545454545,0.452054794521,0.296296296296,0.103448275862,0.5
1162,0.447368421053,0.41975308642,0.659574468085,0.317757009346,0.490909090909,0.346153846154,0.555555555556,0.504377104377,0.438356164384,0.703703703704,0.310344827586,0.666666666667
1164,0.868421052632,0.37037037037,0.829787234043,0.0140186915888,0.745454545455,0.166666666667,0.222222222222,0.383164983165,0.328767123288,0.296296296296,0.344827586207,0.5
1165,0.289473684211,0.395061728395,0.468085106383,0.266355140187,0.254545454545,0.410256410256,0.461538461538,0.504377104377,0.945205479452,0.351851851852,0.344827586207,0.333333333333
1166,0.315789473684,0.913580246914,0.36170212766,0.00934579439252,0.418181818182,0.141025641026,0.260683760684,0.376430976431,0.547945205479,0.185185185185,0.189655172414,0.333333333333
1167,0.657894736842,0.37037037037,0.702127659574,0.0373831775701,0.509090909091,0.25641025641,0.393162393162,0.450505050505,0.534246575342,0.740740740741,0.379310344828,0.5
1168,0.605263157895,0.296296296296,0.595744680851,0.018691588785,0.381818181818,0.24358974359,0.226495726496,0.315824915825,0.520547945205,0.277777777778,0.448275862069,0.333333333333
1170,0.736842105263,0.41975308642,0.702127659574,0.182242990654,0.836363636364,0.230769230769,0.401709401709,0.639057239057,0.753424657534,0.518518518519,0.258620689655,0.5
1172,0.710526315789,0.320987654321,0.723404255319,0.0607476635514,0.363636363636,0.102564102564,0.418803418803,0.282154882155,0.246575342466,0.888888888889,0.758620689655,0.5
1173,0.657894736842,0.345679012346,0.489361702128,0.0654205607477,0.527272727273,0.371794871795,0.34188034188,0.403367003367,0.808219178082,0.611111111111,0.51724137931,0.333333333333
1174,0.605263157895,0.444444444444,0.340425531915,0.565420560748,0.363636363636,0.602564102564,0.824786324786,0.773737373737,0.794520547945,0.518518518519,0.275862068966,0.5
1175,0.394736842105,0.41975308642,0.659574468085,0.373831775701,0.472727272727,0.705128205128,0.649572649573,0.632323232323,0.232876712329,0.407407407407,0.120689655172,0.333333333333
1176,0.368421052632,0.592592592593,0.531914893617,0.490654205607,0.418181818182,0.346153846154,0.75641025641,0.760269360269,0.72602739726,0.518518518519,0.172413793103,0.666666666667
1177,0.5,0.41975308642,0.404255319149,0.0654205607477,0.472727272727,0.217948717949,0.717948717949,0.544781144781,0.86301369863,0.592592592593,0.310344827586,0.5
1179,0.605263157895,0.296296296296,0.31914893617,0.182242990654,0.509090909091,0.371794871795,0.376068376068,0.524579124579,0.547945205479,0.259259259259,0.172413793103,0.333333333333
1181,0.684210526316,0.83950617284,0.744680851064,0.397196261682,0.236363636364,0.230769230769,0.444444444444,0.598653198653,0.397260273973,0.259259259259,0.293103448276,0.5
1182,0.657894736842,0.345679012346,0.489361702128,0.0654205607477,0.527272727273,0.371794871795,0.34188034188,0.403367003367,0.808219178082,0.611111111111,0.51724137931,0.333333333333
1183,0.394736842105,0.444444444444,0.425531914894,0.0747663551402,0.163636363636,0.397435897436,0.482905982906,0.329292929293,0.520547945205,0.462962962963,0.379310344828,0.5
1184,0.789473684211,0.938271604938,0.468085106383,0.163551401869,0.309090909091,0.487179487179,0.5,0.275420875421,0.479452054795,0.407407407407,0.758620689655,0.666666666667
1186,0.684210526316,0.592592592593,0.574468085106,0.0280373831776,0.581818181818,0.25641025641,0.696581196581,0.450505050505,0.356164383562,0.388888888889,0.155172413793,0.333333333333
1187,0.447368421053,0.320987654321,0.595744680851,0.0747663551402,0.181818181818,0.487179487179,0.354700854701,0.288888888889,0.575342465753,0.333333333333,0.465517241379,0.833333333333
1188,0.578947368421,0.320987654321,0.425531914894,0.0373831775701,0.381818181818,0.551282051282,0.521367521368,0.410101010101,0.41095890411,0.203703703704,0.258620689655,0.5
1189,0.710526315789,0.444444444444,0.787234042553,0.0467289719626,0.945454545455,0.0384615384615,0.145299145299,0.490909090909,0.369863013699,0.425925925926,0.206896551724,0.333333333333
1190,0.710526315789,0.320987654321,0.723404255319,0.0607476635514,0.363636363636,0.102564102564,0.418803418803,0.282154882155,0.246575342466,0.888888888889,0.758620689655,0.5
1191,0.526315789474,0.41975308642,0.340425531915,0.214953271028,0.145454545455,0.435897435897,0.487179487179,0.517845117845,0.452054794521,0.925925925926,0.396551724138,0.666666666667
1193,0.631578947368,0.345679012346,0.63829787234,0.661214953271,0.472727272727,0.544871794872,0.463675213675,0.854545454545,0.72602739726,0.351851851852,0.120689655172,0.666666666667
